Author;AlgorithmID;ModelID;ModelName;Model_Features;Model_Constraints;SystemIteration;AlgorithmIteration;Timeout;InTime;NoError;Time;Size;T-Value;Validity;Valid Conditions;Coverage;ROIC;MSOC;FIMD;ICST;Runtime;Throughput;TotalCreatedBytes;TotalPauseTime;AveragePauseTime
Joshua Sprey;Incling_t2;2;APL;24;59;5;1;600000;true;true;831;15;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;2;APL;24;59;6;1;600000;true;true;620;12;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;2;APL;24;59;7;1;600000;true;true;747;15;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;2;APL;24;59;8;1;600000;true;true;722;14;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;2;APL;24;59;9;1;600000;true;true;605;14;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;2;APL;24;59;10;1;600000;true;true;772;13;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;3;uClibc;314;1593;1;1;600000;true;true;28972;648;2;1;111892;1;-1;-1;-1;-1;8.61886;98.69727;1069;0.11228;0.05614
Joshua Sprey;Incling_t2;3;uClibc;314;1593;2;1;600000;true;true;32456;628;2;1;111892;1;-1;-1;-1;-1;8.1085;98.16048;1069;0.14916;0.07458
Joshua Sprey;Incling_t2;3;uClibc;314;1593;3;1;600000;true;true;24893;630;2;1;111892;1;-1;-1;-1;-1;6.76483;98.52351;1069;0.09988;0.04994
Joshua Sprey;Incling_t2;3;uClibc;314;1593;4;1;600000;true;true;29202;661;2;1;111892;1;-1;-1;-1;-1;8.23584;98.72342;1069;0.10514;0.05257
Joshua Sprey;Incling_t2;3;uClibc;314;1593;5;1;600000;true;true;31163;654;2;1;111892;1;-1;-1;-1;-1;14.63043;98.95217;1614;0.1533;0.0511
Joshua Sprey;Incling_t2;3;uClibc;314;1593;6;1;600000;true;true;27069;632;2;1;111892;1;-1;-1;-1;-1;7.58592;98.47423;1069;0.11574;0.05787
Joshua Sprey;Incling_t2;3;uClibc;314;1593;7;1;600000;true;true;27423;652;2;1;111892;1;-1;-1;-1;-1;7.26045;98.51932;1069;0.1075;0.05375
Joshua Sprey;Incling_t2;3;uClibc;314;1593;8;1;600000;true;true;33097;639;2;1;111892;1;-1;-1;-1;-1;8.34885;98.78231;1069;0.10166;0.05083
Joshua Sprey;Incling_t2;3;uClibc;314;1593;9;1;600000;true;true;25669;648;2;1;111892;1;-1;-1;-1;-1;7.25646;98.55547;1069;0.10482;0.05241
Joshua Sprey;Incling_t2;3;uClibc;314;1593;10;1;600000;true;true;25567;640;2;1;111892;1;-1;-1;-1;-1;7.93483;98.61205;1068;0.11013;0.05507
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;1;1;600000;true;true;638;13;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;2;1;600000;true;true;787;15;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;3;1;600000;true;true;683;13;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;4;1;600000;true;true;902;18;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;5;1;600000;true;true;767;15;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;6;1;600000;true;true;978;17;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;7;1;600000;true;true;688;17;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;8;1;600000;true;true;796;16;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;9;1;600000;true;true;677;16;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;4;FeatureIDE;20;47;10;1;600000;true;true;679;17;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;1;1;600000;true;true;517;11;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;2;1;600000;true;true;735;10;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;3;1;600000;true;true;628;10;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;4;1;600000;true;true;682;11;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;5;1;600000;true;true;599;10;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;6;1;600000;true;true;1221;10;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;7;1;600000;true;true;687;12;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;8;1;600000;true;true;593;10;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;9;1;600000;true;true;675;9;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;5;ChatClient;15;35;10;1;600000;true;true;578;10;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;1;1;600000;true;true;2111;19;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;2;1;600000;true;true;1746;19;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;3;1;600000;true;true;2655;18;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;4;1;600000;true;true;1704;20;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;5;1;600000;true;true;1704;19;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;6;1;600000;true;true;1769;19;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;7;1;600000;true;true;1802;20;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;8;1;600000;true;true;1591;22;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;9;1;600000;true;true;1654;19;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;6;axTLS;97;300;10;1;600000;true;true;1747;22;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;1;1;600000;true;true;16566;44;2;1;1319562;1;-1;-1;-1;-1;0.03168;0;528;0.03168;0.03168
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;2;1;600000;true;true;15879;44;2;1;1319562;1;-1;-1;-1;-1;0.04712;0;528;0.04712;0.04712
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;3;1;600000;true;true;16869;45;2;1;1319562;1;-1;-1;-1;-1;0.03633;0;528;0.03633;0.03633
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;4;1;600000;true;true;18054;43;2;1;1319562;1;-1;-1;-1;-1;0.04596;0;528;0.04596;0.04596
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;5;1;600000;true;true;14510;45;2;1;1319562;1;-1;-1;-1;-1;0.03196;0;528;0.03196;0.03196
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;6;1;600000;true;true;15558;45;2;1;1319562;1;-1;-1;-1;-1;0.03217;0;528;0.03217;0.03217
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;7;1;600000;true;true;15166;45;2;1;1319562;1;-1;-1;-1;-1;0.04255;0;528;0.04255;0.04255
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;8;1;600000;true;true;14981;48;2;1;1319562;1;-1;-1;-1;-1;0.03254;0;527;0.03254;0.03254
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;9;1;600000;true;true;15433;45;2;1;1319562;1;-1;-1;-1;-1;0.03183;0;528;0.03183;0.03183
Joshua Sprey;Incling_t2;7;Busybox_1.18.0;855;2170;10;1;600000;true;true;15678;45;2;1;1319562;1;-1;-1;-1;-1;0.04271;0;528;0.04271;0.04271
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;1;1;600000;true;true;696;11;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;2;1;600000;true;true;1055;15;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;3;1;600000;true;true;768;12;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;4;1;600000;true;true;808;14;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;5;1;600000;true;true;593;13;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;6;1;600000;true;true;654;15;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;7;1;600000;true;true;730;10;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;8;1;600000;true;true;787;13;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;9;1;600000;true;true;738;12;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;8;Elevator-FeatureModeling;22;57;10;1;600000;true;true;689;14;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;1;1;600000;true;true;939;22;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;2;1;600000;true;true;1015;18;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;3;1;600000;true;true;906;22;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;4;1;600000;true;true;1148;23;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;5;1;600000;true;true;1011;22;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;6;1;600000;true;true;972;24;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;7;1;600000;true;true;936;24;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;8;1;600000;true;true;946;19;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;9;1;600000;true;true;833;21;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;9;SortingLine;40;117;10;1;600000;true;true;837;21;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;1;1;600000;true;true;6528;27;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;2;1;600000;true;true;7916;27;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;3;1;600000;true;true;6460;26;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;4;1;600000;true;true;7282;28;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;5;1;600000;true;true;5061;24;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;6;1;600000;true;true;7475;25;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;7;1;600000;true;true;6192;25;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;8;1;600000;true;true;6752;24;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;9;1;600000;true;true;6576;27;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;10;E-Shop;327;826;10;1;600000;true;true;7278;27;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;1;1;600000;true;true;702;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;2;1;600000;true;true;527;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;3;1;600000;true;true;599;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;4;1;600000;true;true;560;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;5;1;600000;true;true;642;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;6;1;600000;true;true;498;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;7;1;600000;true;true;830;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;8;1;600000;true;true;892;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;9;1;600000;true;true;664;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;11;Car;17;50;10;1;600000;true;true;491;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;1;1;600000;true;true;727;12;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;2;1;600000;true;true;722;12;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;3;1;600000;true;true;643;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;4;1;600000;true;true;796;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;5;1;600000;true;true;613;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;6;1;600000;true;true;613;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;7;1;600000;true;true;702;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;8;1;600000;true;true;754;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;9;1;600000;true;true;755;12;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;12;SafeBali;25;70;10;1;600000;true;true;652;12;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;1;1;600000;true;true;566;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;2;1;600000;true;true;706;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;3;1;600000;true;true;708;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;4;1;600000;true;true;555;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;5;1;600000;true;true;869;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;6;1;600000;true;true;774;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;7;1;600000;true;true;898;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;8;1;600000;true;true;633;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;9;1;600000;true;true;712;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;13;FameDB;23;63;10;1;600000;true;true;550;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;1;1;600000;true;true;525;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;2;1;600000;true;true;581;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;3;1;600000;true;true;601;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;4;1;600000;true;true;713;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;5;1;600000;true;true;683;10;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;6;1;600000;true;true;575;10;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;7;1;600000;true;true;607;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;8;1;600000;true;true;764;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;9;1;600000;true;true;731;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;14;FameDB2;22;60;10;1;600000;true;true;770;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;1;1;600000;true;true;2393;30;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;2;1;600000;true;true;2900;27;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;3;1;600000;true;true;2584;28;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;4;1;600000;true;true;2342;27;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;5;1;600000;true;true;2095;28;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;6;1;600000;true;true;2274;30;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;7;1;600000;true;true;3051;29;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;8;1;600000;true;true;2393;31;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;9;1;600000;true;true;2396;27;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;15;BerkeleyDB;77;218;10;1;600000;true;true;2333;30;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;1;1;600000;true;true;1255;28;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;2;1;600000;true;true;1216;31;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;3;1;600000;true;true;1478;25;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;4;1;600000;true;true;1098;29;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;5;1;600000;true;true;994;25;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;6;1;600000;true;true;1129;27;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;7;1;600000;true;true;1130;29;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;8;1;600000;true;true;1168;23;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;9;1;600000;true;true;1210;31;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;16;GPLmedium;39;136;10;1;600000;true;true;1268;29;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;1;1;600000;true;true;3690;30;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;2;1;600000;true;true;3429;32;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;3;1;600000;true;true;3089;32;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;4;1;600000;true;true;3552;34;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;5;1;600000;true;true;3588;32;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;6;1;600000;true;true;2636;30;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;7;1;600000;true;true;2650;32;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;8;1;600000;true;true;3076;32;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;9;1;600000;true;true;3774;36;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Incling_t2;17;Violet;102;304;10;1;600000;true;true;3078;31;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;1;1;600000;true;true;4861;13;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;2;1;600000;true;true;4121;13;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;3;1;600000;true;true;4269;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;4;1;600000;true;true;3294;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;5;1;600000;true;true;3451;13;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;6;1;600000;true;true;3177;13;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;7;1;600000;true;true;3023;13;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;8;1;600000;true;true;3544;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;9;1;600000;true;true;5732;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;0;TightVNC;29;66;10;1;600000;true;true;3237;13;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;1;1;600000;true;true;27034;157;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;2;1;600000;true;true;23846;162;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;3;1;600000;true;true;29561;159;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;4;1;600000;true;true;24654;158;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;5;1;600000;true;true;29683;155;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
